gameweek,season_progress,home_recent_gw_ppg,home_recent_gw_goals,home_recent_gw_conceded,home_recent_gw_wins,home_recent_gw_draws,home_recent_gw_losses,home_recent_gw_win_rate,home_avg_goals_scored_l5,home_avg_goals_conceded_l5,home_ppg_l5,home_win_rate_l5,home_avg_goals_scored_l10,home_avg_goals_conceded_l10,home_ppg_l10,home_win_rate_l10,home_avg_goals_scored_l20,home_avg_goals_conceded_l20,home_ppg_l20,home_win_rate_l20,home_momentum,home_league_position,home_league_points,home_goal_difference,home_position_strength,home_prev_gw_result,home_prev_gw_goals,home_prev_gw_conceded,home_days_since_last_match,home_availability_rate,home_key_players_out,home_squad_depth,home_top_scorer_available,home_goalkeeper_available,home_defenders_available,home_midfielders_available,away_recent_gw_ppg,away_recent_gw_goals,away_recent_gw_conceded,away_recent_gw_wins,away_recent_gw_draws,away_recent_gw_losses,away_recent_gw_win_rate,away_avg_goals_scored_l5,away_avg_goals_conceded_l5,away_ppg_l5,away_win_rate_l5,away_avg_goals_scored_l10,away_avg_goals_conceded_l10,away_ppg_l10,away_win_rate_l10,away_avg_goals_scored_l20,away_avg_goals_conceded_l20,away_ppg_l20,away_win_rate_l20,away_momentum,away_league_position,away_league_points,away_goal_difference,away_position_strength,away_prev_gw_result,away_prev_gw_goals,away_prev_gw_conceded,away_days_since_last_match,away_availability_rate,away_key_players_out,away_squad_depth,away_top_scorer_available,away_goalkeeper_available,away_defenders_available,away_midfielders_available,form_differential_l5,attack_differential_l5,defense_differential_l5,availability_differential,rest_differential,position_differential,points_differential,gd_differential,momentum_differential,key_players_differential,h2h_matches,h2h_home_avg_goals,h2h_away_avg_goals,home_score,away_score,outcome,match_date
20,5.157894736842105,2.2,1.9,0.7,6,4,0,0.6,1.4,0.4,2.2,0.6,1.9,0.7,2.2,0.6,2.0526315789473686,0.8421052631578947,2.210526315789474,0.631578947368421,0.0,12,42,23,0.5,1,2,0,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.3,1.3,1.6,4,1,5,0.4,1.0,2.2,0.6,0.2,1.3,1.6,1.3,0.4,1.9473684210526316,1.3157894736842106,1.5263157894736843,0.47368421052631576,-0.7000000000000001,7,29,12,0.5,-1,1,3,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.6,0.3999999999999999,1.8000000000000003,0.0,0,-5,13,11,0.7000000000000001,0.0,1,2.0,1.0,4,2,2,2024-01-01 20:00:00+00:00
20,5.184210526315789,1.9,1.7,1.4,6,1,3,0.6,1.8,1.2,2.4,0.8,1.7,1.4,1.9,0.6,1.736842105263158,1.5789473684210527,1.736842105263158,0.5263157894736842,0.5,18,33,3,0.0,1,2,0,4,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.4,1.6,1.5,3,5,2,0.3,1.6,1.4,1.6,0.4,1.6,1.5,1.4,0.3,2.0,1.736842105263158,1.5789473684210527,0.42105263157894735,0.20000000000000018,4,30,5,1.0,1,4,2,5,79.90063559576589,2.0,7.0,1.0,1.0,0.8,0.8,0.7999999999999998,0.19999999999999996,0.19999999999999996,-79.0506355957659,-1,-14,3,-2,0.2999999999999998,1.15,1,3.0,1.0,0,0,1,2024-01-02 19:30:00+00:00
21,5.2105263157894735,0.7,1.2,1.6,2,1,7,0.2,1.0,1.6,0.8,0.2,1.2,1.6,0.7,0.2,1.0,2.05,0.55,0.15,0.10000000000000009,1,11,-21,1.0,-1,2,3,13,98.4479500818232,0.0,10.0,1.0,1.0,0.8,0.8,1.0,1.5,2.0,3,1,6,0.3,2.0,2.2,1.2,0.4,1.5,2.0,1.0,0.3,1.2105263157894737,1.9473684210526316,0.7894736842105263,0.21052631578947367,0.19999999999999996,20,15,-14,0.0,-1,2,3,13,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-0.3999999999999999,-1.0,0.6000000000000001,97.5979500818232,0,19,-4,-7,-0.09999999999999987,0.85,1,2.0,1.0,1,1,1,2024-01-12 19:45:00+00:00
21,5.2368421052631575,1.6,2.1,2.0,5,1,4,0.5,1.6,1.4,1.8,0.6,2.1,2.0,1.6,0.5,1.7,1.55,1.4,0.4,0.19999999999999996,9,28,3,0.5,1,3,2,14,100.0,0.0,6.0,1.0,1.0,0.8,0.8,1.2,1.9,1.9,4,0,6,0.4,1.4,1.8,1.2,0.4,1.9,1.9,1.2,0.4,1.4,1.75,1.2,0.35,0.0,14,24,-7,0.5,1,2,1,12,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.6000000000000001,0.20000000000000018,0.40000000000000013,99.15,2,5,4,10,0.19999999999999996,0.85,1,2.0,0.0,1,0,2,2024-01-13 12:30:00+00:00
21,5.2631578947368425,1.2,1.3,1.8,4,0,6,0.4,1.4,2.4,0.6,0.2,1.3,1.8,1.2,0.4,1.95,1.45,1.45,0.45,-0.6,7,29,10,0.5,-1,2,4,11,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.9,2.6,1.4,5,4,1,0.5,1.8,1.0,2.0,0.6,2.6,1.4,1.9,0.5,2.3684210526315788,1.105263157894737,2.1052631578947367,0.631578947368421,0.10000000000000009,16,40,24,0.0,1,2,0,14,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-1.4,-0.40000000000000013,-1.4,0.0,-3,9,-11,-14,-0.7000000000000001,0.0,1,0.0,1.0,2,3,0,2024-01-13 17:30:00+00:00
21,5.2894736842105265,1.6,1.4,1.4,5,1,4,0.5,1.2,1.6,1.2,0.4,1.4,1.4,1.6,0.5,1.2,1.4,1.3,0.4,-0.40000000000000013,5,26,-4,1.0,-1,0,3,14,0.85,0.85,0.85,0.85,0.85,0.85,0.85,2.0,1.7,1.3,6,2,2,0.6,1.8,1.4,2.0,0.6,1.7,1.3,2.0,0.6,2.15,1.35,2.1,0.65,0.0,17,42,16,0.0,1,3,2,14,100.0,0.0,4.0,1.0,1.0,0.8,0.8,-0.8,-0.6000000000000001,-0.20000000000000018,-99.15,0,12,-16,-20,-0.40000000000000013,-0.85,1,0.0,4.0,0,0,1,2024-01-14 14:00:00+00:00
21,5.315789473684211,1.6,1.1,1.1,5,1,4,0.5,0.8,1.8,0.8,0.2,1.1,1.1,1.6,0.5,1.1,1.35,1.55,0.5,-0.8,10,31,-5,0.5,-1,1,2,14,72.93818660613744,2.0,7.0,1.0,1.0,0.8,0.8,1.3,2.0,2.0,4,1,5,0.4,2.6,1.4,2.4,0.8,2.0,2.0,1.3,0.4,2.1,1.45,1.95,0.6,1.0999999999999999,15,39,13,0.0,1,3,1,14,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-1.5999999999999999,-1.8,-0.40000000000000013,72.08818660613744,0,5,-8,-18,-1.9,-1.15,1,0.0,2.0,2,2,1,2024-01-14 16:30:00+00:00
21,5.342105263157895,1.6,1.4,1.2,5,1,4,0.5,0.8,1.2,0.8,0.2,1.4,1.2,1.6,0.5,1.85,1.0,2.0,0.6,-0.8,2,40,17,1.0,-1,1,2,19,59.279903926766806,3.0,6.0,1.0,1.0,0.8,0.8,0.9,1.4,1.6,2,3,5,0.2,1.6,1.6,1.0,0.2,1.4,1.6,0.9,0.2,1.1,1.45,1.05,0.25,0.09999999999999998,19,21,-7,0.0,1,3,1,20,100.0,0.0,9.0,1.0,1.0,0.8,0.8,-0.19999999999999996,-0.8,0.40000000000000013,-40.720096073233194,-1,17,19,24,-0.9,-3.0,1,1.0,0.0,5,0,2,2024-01-20 12:30:00+00:00
21,5.368421052631579,0.9,1.2,1.9,3,0,7,0.3,0.8,2.4,0.0,0.0,1.2,1.9,0.9,0.3,1.368421052631579,1.631578947368421,1.0,0.2631578947368421,-0.9,8,19,-5,0.5,-1,1,3,21,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.0,1.4,2.0,3,1,6,0.3,1.6,1.6,1.4,0.4,1.4,2.0,1.0,0.3,1.2,1.75,1.0,0.25,0.3999999999999999,11,20,-11,0.5,1,2,1,21,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-1.4,-0.8,-0.7999999999999998,0.0,0,3,-1,6,-1.2999999999999998,0.0,1,1.0,1.0,3,2,2,2024-01-20 17:30:00+00:00
21,5.394736842105263,0.8,0.8,2.0,2,2,6,0.2,0.8,1.6,0.8,0.2,0.8,2.0,0.8,0.2,0.75,2.45,0.45,0.1,0.0,6,9,-34,1.0,-1,0,2,21,0.85,0.85,0.85,0.85,0.85,0.85,0.85,2.0,1.7,1.3,6,2,2,0.6,1.4,1.0,2.0,0.6,1.7,1.3,2.0,0.6,1.65,1.5,1.7,0.5,0.0,18,34,3,0.0,0,0,0,18,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-1.2,-0.5999999999999999,-0.6000000000000001,0.0,3,12,-25,-37,0.0,0.0,1,0.0,2.0,2,2,1,2024-01-21 14:00:00+00:00
21,5.421052631578948,2.2,2.2,1.5,7,1,2,0.7,2.4,1.0,2.4,0.8,2.2,1.5,2.2,0.7,1.4736842105263157,1.8421052631578947,1.3157894736842106,0.3684210526315789,0.19999999999999973,3,25,-7,1.0,-1,1,3,21,86.58238773648536,2.0,5.0,1.0,1.0,0.8,0.8,2.2,2.0,0.9,6,4,0,0.6,1.8,0.8,2.2,0.6,2.0,0.9,2.2,0.6,2.15,0.9,2.25,0.65,0.0,12,45,25,0.5,1,4,2,19,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.19999999999999973,0.5999999999999999,-0.19999999999999996,85.73238773648536,2,9,-20,-32,0.19999999999999973,-1.15,1,1.0,3.0,0,4,0,2024-01-21 16:30:00+00:00
21,5.447368421052632,1.4,1.5,1.4,3,5,2,0.3,1.2,1.2,1.2,0.2,1.5,1.4,1.4,0.3,1.9,1.65,1.55,0.4,-0.19999999999999996,4,31,5,1.0,0,0,0,20,79.90063559576589,2.0,7.0,1.0,1.0,0.8,0.8,1.6,1.7,1.4,5,1,4,0.5,2.0,1.2,2.0,0.6,1.7,1.4,1.6,0.5,1.5,1.55,1.4,0.4,0.3999999999999999,13,28,-1,0.5,1,3,0,23,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-0.8,-0.8,0.0,79.0506355957659,-3,9,3,6,-0.5999999999999999,-1.15,1,4.0,1.0,0,0,1,2024-01-22 19:45:00+00:00
22,5.473684210526316,0.7,1.4,2.3,2,1,7,0.2,1.8,2.0,1.2,0.4,1.4,2.3,0.7,0.2,1.25,1.8,1.0,0.25,0.5,11,20,-12,0.5,-1,2,3,10,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.9,1.9,1.1,6,1,3,0.6,1.8,1.0,1.4,0.4,1.9,1.1,1.9,0.6,2.0,0.95,2.0,0.6,-0.5,2,43,22,1.0,1,5,0,10,59.279903926766806,3.0,6.0,1.0,1.0,0.8,0.8,-0.19999999999999996,0.0,-1.0,-58.429903926766805,0,-9,-23,-34,1.0,2.15,1,1.0,2.0,1,2,0,2024-01-30 19:30:00+00:00
22,5.5,1.1,1.5,1.8,3,2,5,0.3,1.6,1.6,1.4,0.4,1.5,1.8,1.1,0.3,1.2,1.9,0.8,0.2,0.2999999999999998,20,16,-14,0.0,0,1,1,18,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.4,1.4,1.3,3,5,2,0.3,1.0,1.0,1.2,0.2,1.4,1.3,1.4,0.3,1.7,1.6,1.45,0.35,-0.19999999999999996,4,32,5,1.0,0,0,0,8,79.90063559576589,2.0,7.0,1.0,1.0,0.8,0.8,0.19999999999999996,0.6000000000000001,-0.6000000000000001,-79.0506355957659,10,-16,-16,-19,0.4999999999999998,1.15,1,1.0,4.0,4,0,2,2024-01-30 19:45:00+00:00
22,5.5,1.2,1.9,1.9,4,0,6,0.4,0.4,2.0,0.6,0.2,1.9,1.9,1.2,0.4,1.35,1.8,1.05,0.3,-0.6,14,24,-8,0.5,-1,0,1,17,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.6,1.3,1.3,5,1,4,0.5,0.8,1.6,0.8,0.2,1.3,1.3,1.6,0.5,1.2,1.35,1.35,0.4,-0.8,5,27,-4,1.0,0,0,0,16,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-0.20000000000000007,-0.4,-0.3999999999999999,0.0,1,-9,-3,-4,0.20000000000000007,0.0,1,1.0,0.0,0,0,1,2024-01-30 19:45:00+00:00
22,5.552631578947368,0.6,1.2,2.1,1,3,6,0.1,1.4,2.2,1.0,0.2,1.2,2.1,0.6,0.1,1.05,1.7,0.9,0.2,0.4,19,21,-12,0.0,-1,0,5,10,100.0,0.0,9.0,1.0,1.0,0.8,0.8,0.6,0.8,2.1,1,3,6,0.1,1.0,2.0,0.4,0.0,0.8,2.1,0.6,0.1,0.85,2.5,0.5,0.1,-0.19999999999999996,6,10,-34,1.0,0,2,2,9,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.6,0.3999999999999999,-0.20000000000000018,99.15,1,-13,11,22,0.6,0.85,1,1.0,0.0,3,2,2,2024-01-30 20:00:00+00:00
22,5.578947368421052,2.1,1.7,1.1,6,3,1,0.6,1.6,1.4,1.6,0.4,1.7,1.1,2.1,0.6,2.1,1.1,2.15,0.65,-0.5,17,43,16,0.0,0,0,0,16,100.0,0.0,4.0,1.0,1.0,0.8,0.8,0.9,1.4,2.1,3,0,7,0.3,1.6,2.2,0.6,0.2,1.4,2.1,0.9,0.3,1.8,1.55,1.3,0.4,-0.30000000000000004,7,29,9,0.5,-1,2,3,17,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.0,0.0,0.8000000000000003,99.15,-1,-10,14,7,-0.19999999999999996,0.85,1,1.0,5.0,1,3,0,2024-01-30 20:15:00+00:00
22,5.605263157894737,1.4,2.1,1.8,4,2,4,0.4,2.2,1.6,2.0,0.6,2.1,1.8,1.4,0.4,2.1,1.45,1.95,0.6,0.6000000000000001,15,40,13,0.0,0,2,2,17,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.9,1.3,2.1,3,0,7,0.3,1.2,2.4,0.6,0.2,1.3,2.1,0.9,0.3,1.45,1.65,1.1,0.3,-0.30000000000000004,8,22,-4,0.5,1,3,2,11,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.4,1.0000000000000002,0.7999999999999998,0.0,6,-7,18,17,0.9000000000000001,0.0,1,2.0,2.0,3,2,2,2024-01-31 19:30:00+00:00
22,5.605263157894737,1.9,2.6,1.6,5,4,1,0.5,2.4,1.2,2.6,0.8,2.6,1.6,1.9,0.5,2.4,1.15,2.15,0.65,0.7000000000000002,16,43,25,0.0,1,3,2,18,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.8,1.3,1.5,2,2,6,0.2,1.0,1.6,0.8,0.2,1.3,1.5,0.8,0.2,1.05,1.95,0.6,0.15,0.0,1,12,-21,1.0,0,1,1,18,98.4479500818232,0.0,10.0,1.0,1.0,0.8,0.8,1.8,1.4,0.40000000000000013,-97.5979500818232,0,-15,31,46,0.7000000000000002,-0.85,1,3.0,0.0,3,1,2,2024-01-31 19:30:00+00:00
22,5.657894736842105,2.4,2.3,0.8,7,3,0,0.7,2.2,0.6,2.2,0.6,2.3,0.8,2.4,0.7,2.3,0.85,2.35,0.7,-0.19999999999999973,12,48,29,0.5,1,4,0,10,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.6,1.8,1.9,5,1,4,0.5,1.8,1.0,2.4,0.8,1.8,1.9,1.6,0.5,1.7,1.5,1.5,0.45,0.7999999999999998,9,31,4,0.5,1,1,0,18,100.0,0.0,6.0,1.0,1.0,0.8,0.8,-0.19999999999999973,0.40000000000000013,0.4,-99.15,-8,-3,17,25,-0.9999999999999996,-0.85,1,1.0,1.0,4,1,2,2024-01-31 20:15:00+00:00
22,5.684210526315789,2.1,1.7,1.2,6,3,1,0.6,1.8,0.4,2.2,0.6,1.7,1.2,2.1,0.6,1.7,1.55,1.7,0.5,0.10000000000000009,18,35,3,0.0,0,2,2,11,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.9,2.0,1.8,6,1,3,0.6,2.0,1.8,1.8,0.6,2.0,1.8,1.9,0.6,1.4,1.95,1.25,0.35,-0.09999999999999987,3,25,-11,1.0,-1,0,4,11,86.58238773648536,2.0,5.0,1.0,1.0,0.8,0.8,0.40000000000000013,-0.19999999999999996,1.4,-85.73238773648536,0,-15,10,14,0.19999999999999996,1.15,1,1.0,1.0,1,1,1,2024-02-01 19:30:00+00:00
22,5.7105263157894735,1.7,1.6,1.2,5,2,3,0.5,1.8,1.0,2.0,0.6,1.6,1.2,1.7,0.5,1.5,1.5,1.45,0.4,0.30000000000000004,13,29,-1,0.5,0,0,0,10,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.4,1.2,1.3,4,2,4,0.4,1.2,1.6,1.0,0.2,1.2,1.3,1.4,0.4,1.15,1.45,1.45,0.45,-0.3999999999999999,10,32,-5,0.5,0,2,2,18,72.93818660613744,2.0,7.0,1.0,1.0,0.8,0.8,1.0,0.6000000000000001,0.6000000000000001,-72.08818660613744,-8,-3,-3,4,0.7,1.15,1,0.0,1.0,3,4,0,2024-02-01 20:15:00+00:00
23,5.7368421052631575,1.4,1.0,1.1,4,2,4,0.4,0.4,1.6,0.4,0.0,1.0,1.1,1.4,0.4,1.2,1.15,1.4,0.4,-0.9999999999999999,5,28,-4,1.0,0,0,0,3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.7,2.3,1.8,5,2,3,0.5,2.4,2.0,2.0,0.6,2.3,1.8,1.7,0.5,2.15,1.55,1.95,0.6,0.30000000000000004,15,43,14,0.0,1,3,2,2,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-1.6,-2.0,0.3999999999999999,0.0,1,10,-15,-18,-1.2999999999999998,0.0,1,1.0,2.0,2,2,1,2024-02-03 12:30:00+00:00
23,5.7631578947368425,1.3,1.3,1.6,3,4,3,0.3,1.0,1.4,1.2,0.2,1.3,1.6,1.3,0.3,1.5,1.75,1.3,0.3,-0.10000000000000009,4,32,1,1.0,-1,0,4,3,79.90063559576589,2.0,7.0,1.0,1.0,0.8,0.8,0.9,1.3,2.0,2,3,5,0.2,1.6,2.2,1.4,0.4,1.3,2.0,0.9,0.2,1.2,1.75,1.05,0.25,0.4999999999999999,19,24,-11,0.0,1,3,2,3,100.0,0.0,9.0,1.0,1.0,0.8,0.8,-0.19999999999999996,-0.6000000000000001,0.8000000000000003,-20.09936440423411,0,15,8,12,-0.6,-2.0,1,1.0,1.0,4,1,2,2024-02-03 15:00:00+00:00
23,5.7631578947368425,0.8,1.3,1.5,2,2,6,0.2,1.2,1.8,0.8,0.2,1.3,1.5,0.8,0.2,1.05,1.95,0.6,0.15,0.0,1,12,-23,1.0,-1,1,3,2,98.4479500818232,0.0,10.0,1.0,1.0,0.8,0.8,1.3,1.8,1.6,4,1,5,0.4,0.4,1.4,0.8,0.2,1.8,1.6,1.3,0.4,1.35,1.65,1.1,0.3,-0.5,14,25,-8,0.5,0,0,0,3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.0,0.7999999999999999,-0.40000000000000013,97.5979500818232,-1,13,-13,-15,0.5,0.85,1,2.0,0.0,2,2,1,2024-02-03 15:00:00+00:00
23,5.7631578947368425,1.2,1.7,2.0,4,0,6,0.4,1.6,2.4,0.6,0.2,1.7,2.0,1.2,0.4,1.95,1.55,1.45,0.45,-0.6,7,32,11,0.5,1,3,1,3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.3,1.8,1.7,4,1,5,0.4,2.2,1.2,2.0,0.6,1.8,1.7,1.3,0.4,1.35,1.7,0.95,0.25,0.7,20,19,-10,0.0,1,4,0,3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-1.4,-0.6000000000000001,-1.2,0.0,0,13,13,21,-1.2999999999999998,0.0,1,0.0,1.0,4,4,1,2024-02-03 15:00:00+00:00
23,5.842105263157895,0.5,0.9,2.3,1,2,7,0.1,1.4,2.2,0.4,0.0,0.9,2.3,0.5,0.1,0.9,2.55,0.5,0.1,-0.09999999999999998,6,10,-35,1.0,-1,2,3,3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.8,1.5,1.3,5,3,2,0.5,1.4,1.8,1.0,0.2,1.5,1.3,1.8,0.5,1.95,1.25,2.0,0.6,-0.8,17,43,14,0.0,-1,1,3,3,100.0,0.0,4.0,1.0,1.0,0.8,0.8,-0.6,0.0,-0.40000000000000013,-99.15,0,11,-33,-49,0.7000000000000001,-0.85,1,1.0,1.0,0,5,0,2024-02-03 17:30:00+00:00
23,5.868421052631579,2.0,2.0,1.3,6,2,2,0.6,1.6,2.0,1.4,0.4,2.0,1.3,2.0,0.6,1.4,1.95,1.25,0.35,-0.6000000000000001,3,26,-11,1.0,0,1,1,2,86.58238773648536,2.0,5.0,1.0,1.0,0.8,0.8,0.7,1.3,2.2,2,1,7,0.2,2.0,2.0,1.2,0.4,1.3,2.2,0.7,0.2,1.2,1.85,0.85,0.2,0.5,11,20,-13,0.5,-1,1,2,4,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.19999999999999996,-0.3999999999999999,0.0,85.73238773648536,-2,8,6,2,-1.1,-1.15,1,3.0,2.0,1,1,1,2024-02-04 14:00:00+00:00
23,5.868421052631579,1.5,1.5,1.9,5,0,5,0.5,1.6,1.8,1.8,0.6,1.5,1.9,1.5,0.5,1.7,1.55,1.5,0.45,0.30000000000000004,9,31,1,0.5,-1,1,4,3,100.0,0.0,6.0,1.0,1.0,0.8,0.8,1.4,1.7,1.5,4,2,4,0.4,2.4,1.2,2.0,0.6,1.7,1.5,1.4,0.4,1.6,1.5,1.45,0.4,0.6000000000000001,13,29,-2,0.5,-1,3,4,2,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-0.19999999999999996,-0.7999999999999998,-0.6000000000000001,99.15,1,4,2,3,-0.30000000000000004,0.85,1,1.0,2.0,2,4,0,2024-02-04 14:00:00+00:00
23,5.868421052631579,1.4,1.5,1.6,4,2,4,0.4,2.0,2.2,1.4,0.4,1.5,1.6,1.4,0.4,1.35,1.5,1.6,0.5,0.0,10,35,-4,0.5,1,4,3,2,72.93818660613744,2.0,7.0,1.0,1.0,0.8,0.8,1.9,1.5,1.1,5,4,1,0.5,1.4,0.6,1.8,0.4,1.5,1.1,1.9,0.5,1.6,1.55,1.6,0.45,-0.09999999999999987,18,36,3,0.0,0,1,1,2,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-0.40000000000000013,0.6000000000000001,-1.6,72.08818660613744,0,8,-1,-7,0.09999999999999987,-1.15,1,0.0,2.0,3,0,2,2024-02-04 14:00:00+00:00
23,5.947368421052632,1.9,1.8,1.1,6,1,3,0.6,1.8,1.2,1.4,0.4,1.8,1.1,1.9,0.6,2.05,1.0,2.0,0.6,-0.5,2,46,23,1.0,1,2,1,4,59.279903926766806,3.0,6.0,1.0,1.0,0.8,0.8,2.4,2.4,0.9,7,3,0,0.7,3.0,0.8,2.6,0.8,2.4,0.9,2.4,0.7,2.35,0.85,2.35,0.7,0.20000000000000018,12,51,32,0.5,1,4,1,3,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-1.2000000000000002,-1.2,-0.3999999999999999,58.429903926766805,1,10,-5,-9,-0.7000000000000002,-2.15,1,1.0,1.0,3,1,2,2024-02-04 16:30:00+00:00
23,5.973684210526316,0.6,1.2,2.2,2,0,8,0.2,1.6,2.8,0.6,0.2,1.2,2.2,0.6,0.2,1.45,1.7,1.05,0.3,0.0,8,22,-5,0.5,-1,2,3,5,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.9,2.3,1.6,5,4,1,0.5,2.6,1.2,2.6,0.8,2.3,1.6,1.9,0.5,2.4,1.2,2.15,0.65,0.7000000000000002,16,46,27,0.0,1,3,1,5,0.85,0.85,0.85,0.85,0.85,0.85,0.85,-2.0,-1.0,-1.5999999999999999,0.0,0,8,-24,-32,-0.7000000000000002,0.0,0,0.0,0.0,1,3,0,2024-02-05 20:00:00+00:00
24,6.0,2.1,2.2,1.3,6,3,1,0.6,2.8,1.0,3.0,1.0,2.2,1.3,2.1,0.6,2.5,1.25,2.15,0.65,0.8999999999999999,16,49,29,0.0,1,3,1,4,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.5,1.2,1.0,4,3,3,0.4,0.6,1.6,0.6,0.0,1.2,1.0,1.5,0.4,1.3,1.2,1.45,0.4,-0.9,5,29,-4,1.0,0,2,2,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,2.4,2.1999999999999997,0.6000000000000001,0.0,-3,-11,20,33,1.7999999999999998,0.0,1,3.0,1.0,2,0,2,2024-02-10 12:30:00+00:00
24,6.026315789473684,1.7,1.9,1.4,5,2,3,0.5,2.8,1.4,2.0,0.6,1.9,1.4,1.7,0.5,1.75,1.6,1.45,0.4,0.30000000000000004,13,32,0,0.5,1,4,2,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.6,1.3,2.2,2,0,8,0.2,1.6,3.0,0.6,0.2,1.3,2.2,0.6,0.2,1.35,1.85,0.9,0.25,0.0,8,22,-7,0.5,-1,1,3,4,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.4,1.1999999999999997,1.6,0.0,2,-5,10,7,0.30000000000000004,0.0,1,4.0,1.0,0,2,0,2024-02-10 15:00:00+00:00
24,6.026315789473684,1.4,2.2,2.0,4,2,4,0.4,2.8,2.0,1.6,0.4,2.2,2.0,1.4,0.4,1.55,1.75,1.0,0.25,0.20000000000000018,20,20,-10,0.0,0,4,4,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.5,0.8,2.5,1,2,7,0.1,1.2,3.0,0.2,0.0,0.8,2.5,0.5,0.1,0.85,2.7,0.5,0.1,-0.3,6,10,-40,1.0,-1,0,5,6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.4000000000000001,1.5999999999999999,1.0,0.0,1,-14,10,30,0.5000000000000002,0.0,1,3.0,2.0,1,3,0,2024-02-10 15:00:00+00:00
24,6.026315789473684,1.8,2.4,1.8,5,3,2,0.5,2.4,2.2,1.6,0.4,2.4,1.8,1.8,0.5,2.15,1.65,1.85,0.55,-0.19999999999999996,15,44,14,0.0,0,2,2,7,0.85,0.85,0.85,0.85,0.85,0.85,0.85,1.3,1.4,1.5,3,4,3,0.3,1.6,1.4,1.6,0.4,1.4,1.5,1.3,0.3,1.65,1.65,1.45,0.35,0.30000000000000004,4,35,4,1.0,1,4,1,7,79.90063559576589,2.0,7.0,1.0,1.0,0.8,0.8,0.0,0.7999999999999998,-0.8000000000000003,-79.0506355957659,0,-11,9,10,-0.5,1.15,1,2.0,4.0,2,1,2,2024-02-10 15:00:00+00:00
24,6.026315789473684,2.3,2.4,1.1,7,2,1,0.7,3.0,1.2,2.4,0.8,2.4,1.1,2.3,0.7,2.3,0.95,2.2,0.65,0.10000000000000009,12,51,30,0.5,-1,1,3,5,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.9,1.4,1.5,2,3,5,0.2,1.2,2.2,0.4,0.0,1.4,1.5,0.9,0.2,1.05,1.8,0.65,0.15,-0.5,1,13,-23,1.0,0,2,2,7,98.4479500818232,0.0,10.0,1.0,1.0,0.8,0.8,2.0,1.8,1.0000000000000002,-97.5979500818232,-2,-11,38,53,0.6000000000000001,-0.85,1,2.0,0.0,3,1,2,2024-02-10 15:00:00+00:00
