home_avg_goals_scored_l5,home_avg_goals_conceded_l5,home_ppg_l5,home_win_rate_l5,home_form_momentum,home_scoring_consistency,home_availability_rate,home_key_players_out,away_avg_goals_scored_l5,away_avg_goals_conceded_l5,away_ppg_l5,away_win_rate_l5,away_form_momentum,away_scoring_consistency,away_availability_rate,away_key_players_out,home_prev_gw_result,home_prev_gw_goals_scored,home_prev_gw_goals_conceded,home_prev_gw_was_home,home_days_since_last_match,home_prev_gw_result_encoded,away_prev_gw_result,away_prev_gw_goals_scored,away_prev_gw_goals_conceded,away_prev_gw_was_home,away_days_since_last_match,away_prev_gw_result_encoded,home_league_position,home_points,home_goal_difference,home_position_category,home_position_category_encoded,away_league_position,away_points,away_goal_difference,away_position_category,away_position_category_encoded,h2h_matches,h2h_home_goals_avg,h2h_away_goals_avg,attack_differential,defense_differential,form_differential,availability_differential,rest_differential,position_differential,points_differential,goal_difference_differential,home_position_strength,away_position_strength,gameweek,home_goals,away_goals,season,home_avg_goals_scored_l10,home_avg_goals_conceded_l10,home_ppg_l10,home_win_rate_l10,home_clean_sheets_l5,home_btts_l5,home_high_scoring_rate,home_low_scoring_rate,home_squad_depth,home_venue_ppg,home_venue_goals_avg,away_avg_goals_scored_l10,away_avg_goals_conceded_l10,away_ppg_l10,away_win_rate_l10,away_clean_sheets_l5,away_btts_l5,away_high_scoring_rate,away_low_scoring_rate,away_squad_depth,away_venue_ppg,away_venue_goals_avg
2.2,1.4,2.0,0.6,0.0,0.4340578300578996,100.0,0,2.0,1.2,2.0,0.6,0.0,0.38742588672279304,100.0,0,W,1.0,0.0,0,6,1,W,3.0,1.0,1,5,1,8,47,13,top_half,3,4,60,20,top_4,4,1,1.5,1.0,0.20000000000000018,-0.19999999999999996,0.0,0.0,1,-4,-13,-7,0.65,0.85,33,4,0,2023-24,2.4,2.0,1.8,0.5,0.4,0.6,0.6,0.4,5.0,1.8,2.8,2.1,1.4,2.0,0.6,0.2,0.6,0.6,0.4,5.0,1.2,1.8
2.4,1.0,2.2,0.6,0.0,0.3550392228080413,100.0,0,1.4,2.0,0.8,0.2,0.75,0.4672514169971265,100.0,0,W,4.0,2.0,0,7,1,W,2.0,1.0,1,7,1,3,70,40,top_4,4,18,25,-20,relegation,0,1,1.5,2.0,1.0,1.0,1.4000000000000001,0.0,0,15,45,60,0.9,0.15,33,5,1,2023-24,2.0,0.7,2.4,0.7,0.2,0.8,0.6,0.4,5.0,2.2,1.8,1.3,2.3,0.5,0.1,0.0,0.8,0.4,0.6,5.0,0.2,1.2
1.2,1.4,1.0,0.2,0.0,0.47722557505166113,100.0,0,0.8,1.8,0.8,0.2,0.0,0.5444665782197482,100.0,0,L,1.0,3.0,0,5,-1,L,1.0,2.0,1,7,-1,17,29,-16,bottom_half,1,11,42,-5,mid_table,2,1,1.5,1.0,0.3999999999999999,0.40000000000000013,0.19999999999999996,0.0,-2,-6,-13,-11,0.2,0.5,33,2,2,2023-24,1.3,1.6,0.9,0.2,0.0,0.8,0.2,0.8,5.0,1.4,1.6,1.4,1.8,1.3,0.4,0.0,0.6,0.2,0.8,5.0,1.4,1.4
1.2,1.6,0.6,0.0,0.25,0.47722557505166113,100.0,0,1.6,3.2,0.6,0.0,0.25,0.4672514169971265,100.0,0,D,3.0,3.0,0,7,0,D,2.0,2.0,1,5,0,17,29,-13,bottom_half,1,20,16,-52,relegation,0,1,1.5,0.0,-0.40000000000000013,1.6,0.0,0.0,2,3,13,39,0.2,0.05,33,2,0,2023-24,1.3,1.9,0.7,0.1,0.2,0.8,0.2,0.8,5.0,0.6,1.0,1.3,3.1,0.6,0.1,0.0,0.8,0.6,0.4,5.0,0.8,1.6
1.4,1.4,1.2,0.2,-0.25,0.5278640450004206,98.4479500818232,0,0.4,1.6,0.8,0.2,0.0,0.6461106321354769,79.90063559576589,2,L,0.0,1.0,0,7,-1,L,0.0,3.0,1,6,-1,19,19,-35,relegation,0,10,43,2,top_half,3,1,1.5,1.0,0.9999999999999999,0.20000000000000018,0.3999999999999999,18.547314486057303,1,-9,-24,-37,0.1,0.55,33,1,1,2023-24,1.0,2.2,0.7,0.1,0.0,0.8,0.6,0.4,10.0,1.0,1.0,1.3,1.6,1.1,0.3,0.4,0.2,0.0,1.0,7.0,0.8,1.4
2.0,1.6,2.0,0.6,-0.25,0.4494897427831781,86.58238773648536,2,1.8,2.0,1.0,0.2,0.25,0.5444665782197482,72.93818660613744,2,L,1.0,2.0,0,7,-1,D,2.0,2.0,1,6,0,12,41,-10,mid_table,2,7,49,-1,top_half,3,1,1.5,3.0,0.19999999999999996,0.3999999999999999,1.0,13.644201130347923,1,-5,-8,-9,0.45,0.7,33,2,2,2023-24,1.6,1.5,1.5,0.4,0.2,0.8,0.6,0.4,5.0,2.0,1.8,2.1,1.7,1.7,0.5,0.2,0.8,0.6,0.4,7.0,1.4,1.8
1.8,1.0,2.2,0.6,-0.5,0.5444665782197482,100.0,0,1.0,2.0,0.4,0.0,0.0,0.585786437626905,100.0,0,D,2.0,2.0,0,6,0,L,2.0,4.0,1,8,-1,3,71,42,top_4,4,17,30,-18,bottom_half,1,1,1.5,2.0,0.8,1.0,1.8000000000000003,0.0,-2,14,41,60,0.9,0.2,33,0,1,2023-24,2.5,1.2,2.3,0.7,0.2,0.8,0.6,0.4,5.0,2.6,2.6,1.4,2.0,0.9,0.2,0.0,0.8,0.2,0.8,9.0,0.4,0.8
1.8,1.8,1.2,0.2,0.5,0.5444665782197482,100.0,0,1.6,1.8,0.8,0.2,0.0,0.42705098312484224,100.0,0,W,2.0,1.0,0,7,1,L,0.0,1.0,1,7,-1,8,48,-4,top_half,3,13,39,-4,mid_table,2,1,1.5,0.0,0.19999999999999996,0.0,0.3999999999999999,0.0,0,5,9,0,0.65,0.4,33,0,2,2023-24,1.6,2.3,1.2,0.3,0.0,1.0,0.6,0.4,5.0,1.2,1.6,1.9,1.5,1.4,0.4,0.2,0.6,0.4,0.6,5.0,1.0,1.8
2.6,0.2,2.6,0.8,0.0,0.3133921657949117,59.279903926766806,3,1.4,2.4,1.0,0.2,0.25,0.4672514169971265,100.0,0,W,3.0,0.0,0,7,1,D,3.0,3.0,1,8,0,2,71,51,top_4,4,4,60,17,top_4,4,1,1.5,0.0,1.2000000000000002,2.1999999999999997,1.6,-40.720096073233194,-1,2,11,34,0.95,0.85,33,0,2,2023-24,3.3,0.4,2.8,0.9,0.8,0.2,0.8,0.2,6.0,3.0,3.2,2.2,1.9,1.7,0.5,0.2,0.6,0.4,0.6,4.0,2.0,2.4
2.6,2.2,1.8,0.4,0.0,0.5278640450004206,100.0,0,0.8,1.6,0.8,0.2,0.75,0.6909830056250525,100.0,0,D,2.0,2.0,0,8,0,W,1.0,0.0,1,9,1,9,44,3,top_half,3,14,35,-10,mid_table,2,1,1.5,0.0,1.8,-0.6000000000000001,1.0,0.0,-1,5,9,13,0.6,0.35,33,6,0,2023-24,2.1,2.1,1.6,0.4,0.0,1.0,1.0,0.0,6.0,2.0,2.4,0.8,1.4,0.8,0.1,0.2,0.6,0.0,1.0,5.0,0.4,0.6
1.0,2.2,0.8,0.2,-0.25,0.585786437626905,100.0,0,1.4,1.2,1.2,0.2,0.75,0.4672514169971265,100.0,0,L,1.0,5.0,0,7,-1,W,2.0,0.0,1,7,1,18,25,-24,relegation,0,16,32,-11,bottom_half,1,1,1.5,1.0,-0.3999999999999999,-1.0000000000000002,-0.3999999999999999,0.0,0,-2,-7,-13,0.15,0.25,34,1,5,2023-24,1.3,2.5,0.5,0.1,0.0,0.8,0.2,0.8,5.0,0.8,1.4,1.3,1.9,0.7,0.1,0.4,0.6,0.4,0.6,5.0,0.2,1.4
1.6,2.4,0.6,0.0,-0.25,0.4672514169971265,100.0,0,1.2,1.2,1.2,0.2,-0.5,0.5444665782197482,98.4479500818232,0,L,0.0,2.0,0,7,-1,D,1.0,1.0,1,7,0,20,16,-54,relegation,0,19,20,-35,relegation,0,1,1.5,0.0,0.40000000000000013,-1.2,-0.6,1.552049918176806,0,-1,-4,-19,0.05,0.1,34,1,4,2023-24,1.1,3.0,0.6,0.1,0.0,0.8,0.6,0.4,5.0,0.4,1.0,0.9,2.1,0.7,0.1,0.0,0.8,0.4,0.6,10.0,0.4,1.0
1.2,1.6,1.0,0.2,-0.5,0.5444665782197482,100.0,0,1.4,0.6,2.0,0.6,-0.75,0.42705098312484224,59.279903926766806,3,D,2.0,2.0,0,7,0,L,0.0,2.0,1,6,-1,11,43,-5,mid_table,2,2,71,49,top_4,4,1,1.5,1.0,-0.19999999999999996,-1.0,-1.0,40.720096073233194,1,-9,-28,-54,0.5,0.95,34,0,2,2023-24,1.3,1.6,1.4,0.4,0.0,0.8,0.4,0.6,5.0,1.2,1.4,3.1,0.5,2.5,0.8,0.6,0.2,0.6,0.4,6.0,2.6,4.0
0.6,2.2,0.8,0.2,0.0,0.6461106321354769,100.0,0,1.6,1.6,1.2,0.2,0.0,0.5278640450004206,100.0,0,L,0.0,6.0,0,5,-1,D,2.0,2.0,1,7,0,15,35,-16,bottom_half,1,17,30,-16,bottom_half,1,1,1.5,1.0,-1.0,-0.6000000000000001,-0.3999999999999999,0.0,-2,2,5,0,0.3,0.2,34,2,0,2023-24,0.8,2.0,0.7,0.1,0.2,0.4,0.0,1.0,5.0,1.2,1.0,1.4,1.7,0.9,0.2,0.0,1.0,0.4,0.6,5.0,0.4,1.0
1.8,1.6,1.6,0.4,0.5,0.5444665782197482,100.0,0,2.0,1.6,2.0,0.6,-0.5,0.4494897427831781,86.58238773648536,2,W,2.0,0.0,0,6,1,D,2.0,2.0,1,7,0,4,63,19,top_4,4,13,42,-10,mid_table,2,1,1.5,2.0,-0.19999999999999996,0.0,-0.3999999999999999,13.417612263514641,-1,9,21,29,0.85,0.4,34,3,1,2023-24,1.9,1.9,1.7,0.5,0.4,0.6,0.6,0.4,4.0,1.4,2.0,1.7,1.6,1.5,0.4,0.2,0.8,0.6,0.4,5.0,1.0,1.4
1.0,1.4,1.0,0.2,0.5,0.585786437626905,100.0,0,1.4,1.8,1.0,0.2,-0.25,0.4672514169971265,100.0,0,W,1.0,0.0,0,7,1,L,0.0,2.0,1,7,-1,16,33,-17,bottom_half,1,8,48,-6,top_half,3,1,1.5,1.0,-0.3999999999999999,0.40000000000000013,0.0,0.0,0,-8,-15,-11,0.25,0.65,34,5,2,2023-24,1.2,1.8,0.9,0.2,0.2,0.6,0.2,0.8,9.0,1.4,2.0,1.6,2.2,1.2,0.3,0.0,0.8,0.4,0.6,5.0,1.2,1.6
1.8,1.4,1.4,0.4,0.0,0.4340578300578996,100.0,0,1.6,1.2,1.6,0.4,-0.25,0.4672514169971265,100.0,0,W,2.0,0.0,0,7,1,L,0.0,1.0,1,7,-1,12,42,-2,mid_table,2,3,71,41,top_4,4,1,1.5,3.0,0.19999999999999996,-0.19999999999999996,-0.20000000000000018,0.0,0,-9,-29,-43,0.45,0.9,34,1,3,2023-24,1.9,1.3,1.6,0.5,0.4,0.4,0.6,0.4,5.0,1.8,2.0,2.1,1.2,2.0,0.6,0.0,0.8,0.6,0.4,5.0,2.0,2.4
1.4,0.4,2.0,0.6,0.5,0.42705098312484224,59.279903926766806,3,3.4,1.8,2.2,0.6,0.0,0.3740666961489728,100.0,0,W,2.0,0.0,0,3,1,W,6.0,0.0,1,8,1,1,74,51,top_4,4,9,47,9,top_half,3,1,1.5,2.0,-2.0,1.4,-0.20000000000000018,-40.720096073233194,-5,8,27,42,1.0,0.6,29,5,0,2023-24,3.0,0.4,2.5,0.8,0.8,0.0,0.6,0.4,6.0,2.4,2.2,2.6,2.1,1.6,0.4,0.2,0.8,1.0,0.0,6.0,1.2,1.8
0.8,1.8,0.4,0.0,0.0,0.5444665782197482,100.0,0,1.4,1.6,1.4,0.4,-0.75,0.646110632135477,86.58238773648536,2,L,0.0,2.0,1,4,-1,L,1.0,3.0,0,3,-1,11,43,-7,mid_table,2,13,42,-12,mid_table,2,1,1.5,2.0,-0.5999999999999999,-0.19999999999999996,-0.9999999999999999,13.417612263514641,1,2,1,5,0.5,0.4,29,0,1,2023-24,0.9,1.6,1.1,0.3,0.0,0.6,0.2,0.8,5.0,1.2,0.8,1.7,1.6,1.5,0.4,0.2,0.8,0.4,0.6,5.0,0.8,1.4
1.8,1.6,1.4,0.4,0.5,0.34205126154338317,100.0,0,2.4,1.4,2.0,0.6,0.75,0.3973654529310078,100.0,0,W,5.0,2.0,1,3,1,W,4.0,0.0,1,11,1,15,36,-14,bottom_half,1,6,50,17,top_half,3,1,1.5,0.0,-0.5999999999999999,-0.20000000000000018,-0.6000000000000001,0.0,-8,-9,-14,-31,0.3,0.75,29,2,0,2023-24,1.6,1.6,1.2,0.3,0.2,0.6,0.4,0.6,9.0,1.4,2.4,2.5,1.9,1.8,0.5,0.4,0.6,0.6,0.4,5.0,1.8,2.0
1.0,1.8,1.4,0.4,0.75,0.585786437626905,100.0,0,2.0,1.2,2.0,0.6,0.0,0.4494897427831781,100.0,0,W,2.0,0.0,1,3,1,W,3.0,1.0,0,3,1,15,38,-14,bottom_half,1,2,74,43,top_4,4,1,1.5,0.0,-1.0,-0.6000000000000001,-0.6000000000000001,0.0,0,-13,-36,-57,0.3,0.95,29,2,0,2023-24,0.8,1.8,0.9,0.2,0.4,0.4,0.2,0.8,5.0,1.6,1.4,2.3,1.0,2.3,0.7,0.0,0.8,0.8,0.2,5.0,2.0,2.2
2.0,1.8,1.2,0.2,-0.5,0.585786437626905,72.93818660613744,2,1.4,2.8,0.4,0.0,-0.25,0.4672514169971265,100.0,0,D,2.0,2.0,0,11,0,L,1.0,4.0,1,4,-1,7,50,-1,top_half,3,20,16,-57,relegation,0,1,1.5,2.0,0.6000000000000001,0.9999999999999998,0.7999999999999999,-27.061813393862565,7,13,34,56,0.7,0.05,29,4,2,2023-24,1.9,1.6,1.5,0.4,0.2,0.8,0.8,0.2,7.0,1.6,2.0,1.2,2.9,0.6,0.1,0.0,0.8,0.4,0.6,5.0,0.8,1.2
0.6,1.2,1.0,0.2,-0.5,0.6461106321354769,79.90063559576589,2,2.8,1.0,2.2,0.6,0.5,0.3156617132075351,100.0,0,D,1.0,1.0,0,12,0,W,5.0,1.0,1,12,1,11,44,2,mid_table,2,3,73,44,top_4,4,1,1.5,1.0,-2.1999999999999997,-0.19999999999999996,-1.2000000000000002,-20.09936440423411,0,-8,-29,-42,0.5,0.9,29,0,4,2023-24,1.4,1.3,1.2,0.3,0.4,0.4,0.0,1.0,7.0,1.6,1.2,2.2,0.7,2.4,0.7,0.2,0.8,0.6,0.4,5.0,2.6,2.4
1.6,2.6,0.8,0.2,0.0,0.4672514169971265,100.0,0,1.6,1.4,1.4,0.4,-0.75,0.39736545293100783,100.0,0,L,2.0,5.0,0,5,-1,L,0.0,2.0,0,2,-1,8,48,-9,top_half,3,3,74,41,top_4,4,1,1.5,1.0,0.0,-1.2000000000000002,-0.5999999999999999,0.0,3,-5,-26,-50,0.65,0.9,35,2,2,2023-24,1.8,2.1,1.2,0.3,0.0,0.8,0.6,0.4,5.0,1.2,1.6,2.0,1.1,2.0,0.6,0.0,0.6,0.6,0.4,5.0,2.0,2.0
1.4,2.0,0.8,0.2,-0.25,0.4672514169971265,100.0,0,2.0,1.4,1.8,0.6,0.75,0.3483314773547883,100.0,0,L,1.0,3.0,1,5,-1,W,2.0,0.0,1,2,1,13,42,-4,mid_table,2,15,39,-12,bottom_half,1,1,1.5,0.0,-0.6000000000000001,-0.6000000000000001,-1.0,0.0,3,2,3,8,0.4,0.3,35,1,1,2023-24,1.7,1.5,1.3,0.4,0.2,0.6,0.4,0.6,5.0,1.2,1.6,1.7,1.3,1.5,0.4,0.4,0.4,0.6,0.4,9.0,1.0,0.8
2.4,2.2,1.2,0.2,0.5,0.4672514169971265,72.93818660613744,2,1.6,1.2,1.2,0.2,0.5,0.39736545293100783,98.4479500818232,0,W,4.0,2.0,1,2,1,W,4.0,1.0,0,7,1,6,53,1,top_half,3,19,23,-32,relegation,0,1,1.5,1.0,0.7999999999999998,-1.0000000000000002,0.0,-25.50976347568576,-5,13,30,33,0.75,0.1,35,1,1,2023-24,2.0,1.8,1.5,0.4,0.0,1.0,0.8,0.2,7.0,2.0,2.4,1.2,1.9,1.0,0.2,0.0,0.8,0.4,0.6,10.0,1.0,1.6
2.0,1.2,2.0,0.6,-0.75,0.3483314773547883,100.0,0,1.2,3.0,0.2,0.0,0.0,0.5444665782197482,100.0,0,L,0.0,2.0,0,2,-1,L,2.0,4.0,0,2,-1,7,50,15,top_half,3,20,16,-59,relegation,0,1,1.5,8.0,0.8,1.8,1.8,0.0,0,13,34,74,0.7,0.05,35,5,1,2023-24,2.1,1.7,1.7,0.5,0.4,0.4,0.4,0.6,5.0,2.2,2.8,1.1,3.2,0.3,0.0,0.0,0.8,0.4,0.6,5.0,0.2,1.0
0.8,1.6,0.4,0.0,-0.25,0.5444665782197482,100.0,0,1.0,3.0,0.6,0.2,0.0,0.585786437626905,100.0,0,L,0.0,1.0,1,2,-1,L,1.0,5.0,1,7,-1,13,43,-8,mid_table,2,18,25,-28,relegation,0,1,1.5,1.0,-0.19999999999999996,1.4,-0.19999999999999996,0.0,-5,5,18,20,0.4,0.15,35,2,1,2023-24,0.9,1.5,1.1,0.3,0.0,0.6,0.2,0.8,5.0,1.2,0.8,1.3,2.8,0.5,0.1,0.0,0.8,0.2,0.8,5.0,0.2,1.2
1.2,1.4,2.0,0.6,0.5,0.5444665782197482,100.0,0,2.2,1.0,1.8,0.4,0.5,0.34205126154338317,100.0,0,W,2.0,0.0,1,2,1,W,5.0,1.0,0,7,1,14,41,-12,mid_table,2,16,35,-7,bottom_half,1,1,1.5,3.0,-1.0000000000000002,-0.3999999999999999,0.19999999999999996,0.0,-5,2,6,-5,0.35,0.25,35,1,0,2023-24,1.0,1.6,1.2,0.3,0.6,0.2,0.4,0.6,5.0,2.0,1.4,1.7,1.6,1.0,0.2,0.4,0.6,0.6,0.4,5.0,0.8,2.4
2.2,1.6,2.0,0.6,0.0,0.5444665782197482,100.0,0,2.8,2.4,1.6,0.4,-0.25,0.304845440523399,100.0,0,W,3.0,1.0,1,6,1,L,0.0,5.0,0,4,-1,4,66,21,top_4,4,9,47,4,top_half,3,1,1.5,1.0,-0.5999999999999996,0.7999999999999998,0.3999999999999999,0.0,2,5,19,17,0.85,0.6,35,2,2,2023-24,2.1,1.8,2.0,0.6,0.4,0.6,0.8,0.2,4.0,2.0,2.4,2.5,2.2,1.6,0.4,0.2,0.6,0.8,0.2,6.0,1.2,1.6
1.2,1.4,1.4,0.4,0.0,0.6909830056250527,86.58238773648536,2,0.4,2.0,0.4,0.0,0.0,0.6461106321354769,79.90063559576589,2,W,1.0,0.0,0,3,1,L,0.0,4.0,1,2,-1,11,45,-11,mid_table,2,12,44,-2,mid_table,2,1,1.5,1.0,0.7999999999999999,0.6000000000000001,0.9999999999999999,6.6817521407194675,1,1,1,-9,0.5,0.45,35,3,0,2023-24,1.6,1.4,1.7,0.5,0.4,0.6,0.2,0.8,5.0,2.2,2.2,1.0,1.6,0.9,0.2,0.2,0.4,0.0,1.0,7.0,1.0,1.4
1.2,2.0,1.4,0.4,0.0,0.4340578300578996,100.0,0,2.4,0.4,2.4,0.8,0.0,0.3550392228080413,59.279903926766806,3,L,0.0,4.0,0,15,-1,W,5.0,0.0,1,4,1,5,60,16,top_half,3,1,77,56,top_4,4,1,1.5,2.0,-1.2,-1.6,-1.0,40.720096073233194,11,-4,-17,-40,0.8,1.0,35,2,3,2023-24,1.8,1.6,1.7,0.5,0.0,0.6,0.4,0.6,5.0,2.4,2.2,2.9,0.4,2.5,0.8,0.8,0.0,0.8,0.2,6.0,2.6,3.2
1.4,1.8,1.0,0.2,-0.25,0.4672514169971265,100.0,0,3.4,0.8,2.6,0.8,0.5,0.33905673891492605,100.0,0,L,0.0,2.0,0,7,-1,W,4.0,0.0,0,2,1,17,30,-18,bottom_half,1,2,76,48,top_4,4,1,1.5,0.0,-2.0,-1.0,-1.6,0.0,5,-15,-46,-66,0.2,0.95,35,0,2,2023-24,1.2,1.6,0.9,0.2,0.0,0.8,0.4,0.6,5.0,1.6,1.6,2.4,0.7,2.4,0.7,0.4,0.6,0.8,0.2,5.0,2.6,2.6
2.8,2.4,1.6,0.4,-0.5,0.304845440523399,100.0,0,1.6,2.0,1.4,0.4,-0.75,0.4672514169971265,100.0,0,D,2.0,2.0,0,4,0,L,2.0,3.0,1,4,-1,9,48,4,top_half,3,5,60,15,top_half,3,1,1.5,4.0,1.1999999999999997,-0.3999999999999999,0.20000000000000018,0.0,0,-4,-12,-11,0.6,0.8,26,2,0,2023-24,2.5,2.0,1.7,0.4,0.2,0.6,0.8,0.2,6.0,2.0,3.4,1.8,1.7,1.6,0.5,0.0,0.8,0.6,0.4,5.0,1.0,1.4
1.0,3.0,0.6,0.2,0.0,0.585786437626905,100.0,0,1.2,1.2,2.4,0.8,0.0,0.5444665782197482,100.0,0,L,1.0,2.0,0,6,-1,W,1.0,0.0,1,6,1,18,25,-29,relegation,0,13,44,-11,mid_table,2,1,1.5,2.0,-0.19999999999999996,-1.8,-1.7999999999999998,0.0,0,-5,-19,-18,0.15,0.4,36,1,1,2023-24,1.3,2.6,0.5,0.1,0.0,0.8,0.2,0.8,5.0,0.8,1.4,1.0,1.5,1.4,0.4,0.8,0.0,0.4,0.6,5.0,0.4,0.6
2.6,0.8,2.4,0.8,0.0,0.3550392228080413,59.279903926766806,3,1.6,1.4,1.4,0.4,0.75,0.5278640450004206,86.58238773648536,2,W,3.0,2.0,0,5,1,W,3.0,0.0,1,5,1,1,80,57,top_4,4,10,48,-8,top_half,3,1,1.5,4.0,1.0,0.5999999999999999,1.0,-27.302483809718552,0,9,32,65,1.0,0.55,36,3,0,2023-24,2.7,0.6,2.5,0.8,0.6,0.2,0.8,0.2,6.0,2.4,2.6,1.9,1.3,2.0,0.6,0.4,0.6,0.4,0.6,5.0,1.4,1.4
2.0,1.0,1.6,0.4,-0.25,0.32037724101704074,100.0,0,1.0,1.6,0.8,0.2,0.25,0.585786437626905,100.0,0,L,0.0,1.0,0,6,-1,D,1.0,1.0,1,7,0,16,35,-8,bottom_half,1,14,43,-4,mid_table,2,1,1.5,3.0,1.0,0.6000000000000001,0.8,0.0,-1,-2,-8,-4,0.25,0.35,36,0,0,2023-24,1.7,1.6,1.0,0.2,0.4,0.4,0.6,0.4,5.0,1.2,1.2,1.7,1.4,1.4,0.4,0.2,0.6,0.2,0.8,5.0,1.4,1.8
1.4,1.0,1.2,0.2,0.0,0.39736545293100783,98.4479500818232,0,2.2,0.8,2.0,0.6,0.5,0.3156617132075351,100.0,0,D,1.0,1.0,0,7,0,W,5.0,1.0,1,7,1,19,24,-32,relegation,0,7,53,19,top_half,3,1,1.5,0.0,-0.8000000000000003,-0.19999999999999996,-0.8,-1.552049918176806,0,-12,-29,-51,0.1,0.7,36,1,4,2023-24,1.3,1.5,1.1,0.2,0.0,0.8,0.2,0.8,10.0,1.0,0.8,2.3,1.6,1.7,0.5,0.4,0.4,0.4,0.6,5.0,1.2,1.4
1.2,3.4,0.2,0.0,-0.25,0.5444665782197482,100.0,0,1.2,2.0,0.8,0.2,-0.75,0.4340578300578996,100.0,0,L,1.0,5.0,0,7,-1,L,0.0,2.0,1,5,-1,20,16,-63,relegation,0,17,30,-20,bottom_half,1,1,1.5,1.0,0.0,-1.4,-0.6000000000000001,0.0,2,-3,-14,-43,0.05,0.2,36,1,3,2023-24,1.2,3.2,0.3,0.0,0.0,0.8,0.4,0.6,5.0,0.4,1.2,1.0,1.8,0.6,0.1,0.0,0.6,0.4,0.6,5.0,0.2,0.8
3.8,0.8,3.0,1.0,0.0,0.47722557505166113,100.0,0,1.0,1.6,0.8,0.2,0.75,0.5,100.0,0,W,2.0,0.0,0,6,1,W,2.0,1.0,1,7,1,2,79,50,top_4,4,11,46,-7,mid_table,2,1,1.5,1.0,2.8,0.8,2.2,0.0,-1,9,33,57,0.95,0.5,36,5,1,2023-24,2.5,0.6,2.6,0.8,0.4,0.6,1.0,0.0,5.0,2.6,2.6,0.9,1.5,1.1,0.3,0.0,0.6,0.4,0.6,5.0,1.0,1.0
0.2,2.2,0.4,0.0,-0.25,0.6909830056250525,79.90063559576589,2,2.2,2.0,1.6,0.4,0.25,0.5444665782197482,100.0,0,L,0.0,3.0,0,7,-1,D,2.0,2.0,1,7,0,14,44,-5,mid_table,2,4,67,21,top_4,4,1,1.5,1.0,-2.0,-0.20000000000000018,-1.2000000000000002,-20.09936440423411,0,-10,-23,-26,0.35,0.85,36,1,0,2023-24,0.9,1.7,0.9,0.2,0.2,0.2,0.0,1.0,7.0,1.4,1.2,2.1,1.9,1.8,0.5,0.2,0.8,0.8,0.2,4.0,2.0,1.8
2.4,1.8,1.6,0.4,0.5,0.3133921657949117,100.0,0,1.4,2.2,1.0,0.2,0.0,0.5278640450004206,100.0,0,W,2.0,0.0,1,2,1,D,2.0,2.0,1,8,0,8,51,6,top_half,3,9,49,-9,top_half,3,1,1.5,1.0,1.0,0.40000000000000013,0.6000000000000001,0.0,-6,1,2,15,0.65,0.6,36,5,0,2023-24,2.4,1.9,1.7,0.4,0.4,0.4,0.8,0.2,6.0,2.6,3.4,2.0,2.1,1.3,0.3,0.0,0.8,0.6,0.4,5.0,1.2,2.0
1.4,1.6,1.0,0.2,0.0,0.42705098312484224,100.0,0,1.2,2.2,0.8,0.2,-0.25,0.4340578300578996,100.0,0,D,2.0,2.0,0,8,0,L,0.0,2.0,0,2,-1,3,75,41,top_4,4,5,60,13,top_half,3,1,1.5,1.0,0.19999999999999996,0.6000000000000001,0.19999999999999996,0.0,6,2,15,28,0.9,0.8,36,4,2,2023-24,1.8,1.2,1.8,0.5,0.0,0.6,0.6,0.4,5.0,2.0,2.0,1.6,1.8,1.3,0.4,0.0,0.6,0.4,0.6,5.0,0.8,1.0
2.2,1.4,2.0,0.6,0.25,0.37833392500911667,100.0,0,2.4,2.2,1.2,0.2,0.25,0.4672514169971265,72.93818660613744,2,D,1.0,1.0,0,9,0,D,1.0,1.0,1,9,0,15,40,-12,bottom_half,1,8,54,1,top_half,3,1,1.5,1.0,-0.19999999999999973,0.8000000000000003,0.8,27.061813393862565,0,-7,-14,-13,0.3,0.65,36,4,0,2023-24,1.7,1.3,1.5,0.4,0.4,0.6,0.6,0.4,9.0,2.0,2.6,1.9,1.8,1.3,0.3,0.0,1.0,0.8,0.2,7.0,1.0,1.8
0.8,1.0,1.0,0.2,0.25,0.5444665782197482,100.0,0,4.0,0.8,3.0,1.0,0.0,0.4494897427831781,100.0,0,D,0.0,0.0,0,6,0,W,5.0,1.0,1,6,1,14,44,-4,mid_table,2,2,82,54,top_4,4,1,1.5,1.0,-3.2,-0.19999999999999996,-2.0,0.0,0,-12,-38,-58,0.35,0.95,37,0,4,2023-24,1.5,1.3,1.2,0.3,0.4,0.4,0.2,0.8,5.0,1.4,1.6,2.9,0.7,2.6,0.8,0.4,0.6,1.0,0.0,5.0,2.6,2.4
1.0,2.2,0.8,0.2,-0.25,0.5,100.0,0,2.6,0.6,2.6,0.8,0.0,0.3550392228080413,100.0,0,L,1.0,5.0,0,6,-1,W,4.0,0.0,1,4,1,12,46,-11,mid_table,2,15,43,-8,bottom_half,1,1,1.5,2.0,-1.6,-1.6,-1.8,0.0,2,3,3,-3,0.45,0.3,37,1,3,2023-24,0.9,2.0,0.8,0.2,0.0,0.6,0.4,0.6,5.0,1.2,1.0,1.8,1.3,1.5,0.4,0.6,0.4,0.6,0.4,9.0,1.0,0.8
